,movie_id,title,tags
4202,43947,I Spit on Your Grave,"A remake of the 1979 controversial cult classic, I Spit on Your Grave retells the horrific tale of writer Jennifer Hills who takes a retreat from the city to a charming cabin in the woods to start on her next book. But Jennifer's presence in the small town attracts the attention of a few morally deprived locals led by Johnny, the town's service station owner, his two co-workers, Andy and Stanley, who along with their socially and mentally challenged friend Matthew, set out one night to teach this city girl a lesson. Thriller Crime Horror rape fondling revenge writer strangulation femalewriter gardenshears rapeandrevenge SarahButler DanielFranzese ChadLindberg StevenR.Monroe"
4203,24066,"Happy, Texas","Two escaped convicts roll into the village of Happy, Texas, where they're mistaken for a gay couple who work as beauty pageant consultants. They go along with it to duck the police, but the local sheriff has a secret of his own. Comedy Crime smalltown texas conman fraud independentfilm mistakenidentity inthecloset fishoutofwater escapedconvict stolenidentity smalltownsheriff ruse beautypageant confidenceman smalltownthieves genderstereotypes gaycouple SteveZahn WilliamH.Macy JeremyNortham MarkIllsley"
4204,9709,My Summer of Love,"In the Yorkshire countryside, working-class tomboy Mona meets the exotic, pampered Tasmin. Over the summer season, the two young women discover they have much to teach one another, and much to explore together. Drama Thriller Romance england brothersisterrelationship becominganadult northernengland femalefriendship moped lesbianrelationship homosexuality summer tomboy lgbt NataliePress EmilyBlunt PaddyConsidine PawełPawlikowski"
4205,191714,The Lunchbox,"A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality. Drama Romance IrrfanKhan NimratKaur NawazuddinSiddiqui RiteshBatra"
4206,25312,Yes,"She is a scientist. He is a Lebanese doctor. They meet at a banquet and fall into a carefree, passionate relationship. But difficulties abound because of his heritage and her loveless marriage. She flies to Havana to sort things out on the beach and in the cabarets. She sends him a ticket, but harbors no illusions that He will join her in this Caribbean melting pot. Drama Romance womandirector JoanAllen SimonAbkarian SamNeill SallyPotter"
4207,34106,You Can't Take It With You,"Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby. His wealthy banker father, Anthony P. Kirby, and his snobbish mother, strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things do not turn out the way Alice had hoped. Comedy Romance monopoly tycoon house love friends eccentric secretary freespirit richsnob stenographer JeanArthur LionelBarrymore JamesStewart FrankCapra"
4208,11426,From Here to Eternity,"In 1941 Hawaii, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second in command are falling in love. War Drama Romance hawaii harassment pearlharbor bombing militarylife armybase BurtLancaster MontgomeryClift DeborahKerr FredZinnemann"
4209,13909,She Wore a Yellow Ribbon,"After Custer and the 7th Cavalry are wiped out by Indians, everyone expects the worst. Capt. Nathan Brittles is ordered out on patrol but he's also required to take along Abby Allshard, wife of the Fort's commanding officer, and her niece, the pretty Olivia Dandridge, who are being evacuated for their own safety. Brittles is only a few days away from retirement and Olivia has caught the eye of two of the young officers in the Company, Lt. Flint Cohill and 2nd Lt. Ross Pennell. She's taken to wearing a yellow ribbon in her hair, a sign that she has a beau in the Cavalry, but refuses to say for whom she is wearing it. Western captain fort retirement attack cavalry JohnWayne JoanneDru JohnAgar JohnFord"
4210,206284,Grace Unplugged,"A talented young singer and aspiring songwriter’s Christian faith and family ties are tested when she defies her worship-pastor father and pursues pop-music stardom in GRACE UNPLUGGED, a moving and inspiring new film that explores the true meaning of success. Drama Music christian AJMichalka JamesDenton KevinPollak BradJ.Silverman"
4211,27455,Foolish,"'Foolish' Waise is a talented comedian with a hard-edge trying to make it in the comedy clubs in LA while his brother is a hard-nosed gangster trying to make it on the streets. With all the competition they face in their chosen ""professions,"" their biggest battle is with each other over the love of a pretty girl. Comedy Drama independentfilm sexualhumor drughumor EddieGriffin MasterP AmiePetersen DaveMeyers"
4212,66468,N-Secure,"N-Secure is a no holds-barred thrilling drama mixed with murder, mayhem and manipulation among affluent professionals. This film sheds light on a man's downfall from the pinnacles of success into the depths of his damaged character. His insecurities lead him into a series of troubled romantic relationships and eventually a web of events that include betrayal and murder. Drama Crime Thriller CordellMoore EssenceAtkins DeniseBoutte DavidM.Matthews"
4213,7973,Caramel,"In a beauty salon in Beirut the lives of five women cross paths. The beauty salon is a colorful and sensual microcosm where they share and entrust their hopes, fears and expectations. Drama Comedy Romance women hairdresser sistersisterrelationship newlove unexpectedhappiness virgin beauty dressmaker cosmeticsandhygiene strafzettel wedding policeofficer existence womandirector NadineLabaki YasmineAlMassri JoannaMoukarzel NadineLabaki"
4214,283686,Out of the Dark,"A couple and their daughter moves to Colombia to take over a family manufacturing plant, only to realize their new home is haunted. Thriller Horror JuliaStiles ScottSpeedman StephenRea LluísQuílez"
4215,15976,The Bubble,"The movie follows a group of young friends in the city of Tel Aviv and is as much a love song to the city as it is an exploration of the claim that people in Tel Aviv are isolated from the rest of the country and the turmoil it's going through. The movie looks at young people's lives in Tel Aviv through the POVs of gays and straights, Jews and Arabs, men and women. Drama Romance gay OhadKnoller YousefSweid DaniellaWircer EytanFox"
4216,592,The Conversation,"Surveillance expert Harry Caul (Gene Hackman) is hired by a mysterious client's brusque aide (Harrison Ford) to tail a young couple, Mark (Frederic Forrest) and Ann (Cindy Williams). Tracking the pair through San Francisco's Union Square, Caul and his associate Stan (John Cazale) manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger. Crime Drama Mystery sanfrancisco paranoia audiotape wiretap shadowing GeneHackman JohnCazale FredericForrest FrancisFordCoppola"
4217,74084,Dil Jo Bhi Kahey...,"During the British rule in India, several Indians were lured by the British to travel to distant Mauritius where they would have a better life. Upon reaching this island, the Indians were enslaved, tortured and made to labor in what is now known as the ""Coolie Ghat"". After the British left India, the Indians in Mauritius decided to continue to live there along with other nationals from different countries. Romance AmitabhBachchan Revathi KaranSharma RomeshSharma"
4218,1651,Mississippi Mermaid,"Adapted from a story by William Irish, it's a noirish tale of a man who orders a mail-order bride but receives instead a con woman. Crime Drama Romance exoticisland secret loveofone'slife plantation marriage mailorderbride frenchnoir Jean-PaulBelmondo CatherineDeneuve MichelBouquet FrançoisTruffaut"
4219,25428,I Love Your Work,"A fictional movie star, Gray Evans, goes through the disintegration of his marriage, his gradual mental breakdown, and his increasing obsession with a young film student who reminds Gray of his own life before becoming famous. A dark psychological drama, I Love Your Work explores the pressures of fame and the difference between getting what you want and wanting what you get. Drama Mystery MarisaCoughlan JudyGreer ShalomHarlow AdamGoldberg"
4220,298584,Cabin Fever,"In this grisly remake of the 2002 horror hit, five college chums rent an isolated woodland cabin for a party. But their fun quickly ends when the group is exposed to a hideous flesh-eating virus, and survival becomes the name of the game. Horror vacation remake woods burnedalive murder gore marijuana blood teenager cabininthewoods disease dog flesheating virus MatthewDaddario SamuelDavis DustinIngram TravisZariwny"
